City,Price,Lot size (m2),Living space size (m2),Build year,Build type,House type,Roof,Rooms,Toilet,Floors,Energy label,Position,Garden,Estimated neighbourhood price per m2
0.8259803921568627,5.25,0.279839518555667,0.0986093552465234,0.9386973180076629,0.0,0.0,0.0,0.125,0.0,0.4,0.6363636363636364,0.024175824175824177,0.022222222222222223,0.08652553763440861
0.3627450980392157,2.89,0.3329989969909729,0.045512010113780026,0.8869731800766284,0.0,0.0,0.0,0.1875,0.0,0.3,0.9090909090909091,0.002197802197802198,0.08888888888888889,0.09526209677419355
0.3386437908496732,3.85,0.13941825476429287,0.08343868520859671,0.9904214559386973,0.0,0.018867924528301886,0.0,0.1875,0.0,0.4,0.45454545454545453,0.02197802197802198,0.022222222222222223,0.10147849462365591
0.2757352941176471,3.25,0.1334002006018054,0.06700379266750948,0.975095785440613,0.0,0.07547169811320754,0.06896551724137931,0.125,0.0,0.2,0.45454545454545453,0.002197802197802198,0.022222222222222223,0.10991263440860215
0.0457516339869281,4.85,0.12938816449348045,0.0922882427307206,0.9731800766283525,0.0,0.018867924528301886,0.0,0.1875,0.0,0.5,0.45454545454545453,0.002197802197802198,0.022222222222222223,0.3172043010752688
0.5886437908496732,3.35,0.13440320962888666,0.04804045512010114,0.975095785440613,0.0,0.08490566037735849,0.08045977011494253,0.1875,0.0,0.4,0.45454545454545453,0.006593406593406593,0.022222222222222223,0.02721774193548387
0.04044117647058824,3.15,0.15245737211634905,0.10366624525916561,0.9022988505747126,0.0,0.018867924528301886,0.0,0.1875,0.0,0.4,0.6363636363636364,0.02197802197802198,0.022222222222222223,0.1364247311827957
0.47263071895424835,6.75,0.00014643931795386148,0.22756005056890014,0.9118773946360154,0.0,0.03773584905660377,0.0,0.4375,0.0,0.2,0.6363636363636364,0.026373626373626374,0.08888888888888889,0.1207997311827957
0.04330065359477124,2.75,0.15245737211634905,0.04677623261694058,0.9272030651340997,0.0,0.018867924528301886,0.0,0.1875,0.0,0.4,0.5454545454545454,0.01978021978021978,0.022222222222222223,0.20043682795698925
0.22058823529411764,5.95,0.23771313941825475,0.0897597977243995,0.867816091954023,0.0,0.02830188679245283,0.09195402298850575,0.25,0.0,0.3,0.45454545454545453,0.0,0.022222222222222223,0.06065188172043011
0.3541666666666667,3.89,0.10832497492477432,0.09355246523388117,0.8045977011494253,0.0,0.018867924528301886,0.0,0.1875,0.0,0.4,0.6363636363636364,0.02857142857142857,0.044444444444444446,0.062163978494623656
0.002042483660130719,4.5,0.1424272818455366,0.09987357774968394,0.9157088122605364,0.0,0.018867924528301886,0.10344827586206896,0.1875,0.0,0.4,0.45454545454545453,0.002197802197802198,0.022222222222222223,0.06098790322580645
0.5763888888888888,2.75,0.15747241725175526,0.056890012642225034,0.9348659003831418,0.0,0.018867924528301886,0.0,0.1875,0.0,0.4,0.5454545454545454,0.002197802197802198,0.022222222222222223,0.07963709677419355
0.2806372549019608,5.4,0.23971915747241726,0.1276864728192162,0.946360153256705,0.0,0.09433962264150944,0.0,0.1875,0.0,0.4,0.45454545454545453,0.006593406593406593,0.022222222222222223,0.08921370967741936
0.758578431372549,5.25,0.19157472417251756,0.10872313527180784,0.9329501915708812,0.0,0.09433962264150944,0.0,0.1875,0.0,0.4,0.6363636363636364,0.03076923076923077,0.022222222222222223,0.03494623655913978
0.6654411764705882,3.89,0.12537612838515547,0.07964601769911504,0.9291187739463601,0.0,0.018867924528301886,0.11494252873563218,0.125,0.0,0.4,0.45454545454545453,0.006593406593406593,0.044444444444444446,0.19153225806451613
0.5780228758169934,2.75,0.16449348044132397,0.09987357774968394,0.896551724137931,0.0,0.018867924528301886,0.0,0.1875,0.0,0.4,0.6363636363636364,0.002197802197802198,0.022222222222222223,0.06804435483870967
0.026143790849673203,3.25,0.14343029087261785,0.03413400758533502,0.9501915708812261,0.0,0.018867924528301886,0.05747126436781609,0.125,0.0,0.2,0.5454545454545454,0.002197802197802198,0.022222222222222223,0.1790994623655914
0.7606209150326797,8.25,0.0004282848545636911,0.3173198482932996,0.9808429118773946,0.0,0.04716981132075472,0.06896551724137931,0.375,0.16666666666666666,0.3,0.45454545454545453,0.03296703296703297,0.08888888888888889,0.3005712365591398
0.6891339869281046,3.59,0.28284854563691075,0.10872313527180784,0.8659003831417624,0.0,0.02830188679245283,0.0,0.25,0.0,0.4,0.5454545454545454,0.002197802197802198,0.022222222222222223,0.17708333333333334
0.16666666666666666,1.65,0.15245737211634905,0.05309734513274336,0.921455938697318,0.0,0.018867924528301886,0.12643678160919541,0.125,0.0,0.2,0.45454545454545453,0.0,0.022222222222222223,0.03864247311827957
0.7790032679738562,3.75,0.005182547642928786,0.09481668773704172,1.0,0.0,0.02830188679245283,0.12643678160919541,0.125,0.0,0.2,0.18181818181818182,0.035164835164835165,0.0,0.18699596774193547
0.9758986928104575,4.5,0.23570712136409228,0.1125158027812895,0.9559386973180076,0.0,0.0,0.0,0.1875,0.0,0.4,0.6363636363636364,0.0,0.022222222222222223,0.08921370967741936
0.7839052287581699,6.15,0.17753259779338015,0.17446270543615677,0.9597701149425287,0.0,0.10377358490566038,0.05747126436781609,0.25,0.0,0.5,0.45454545454545453,0.03736263736263736,0.1111111111111111,0.04149865591397849
0.9758986928104575,4.2,0.1334002006018054,0.08217446270543616,0.9923371647509579,0.0,0.018867924528301886,0.034482758620689655,0.125,0.0,0.4,0.45454545454545453,0.006593406593406593,0.022222222222222223,0.04704301075268817
0.3602941176470588,4.25,0.3049147442326981,0.07964601769911504,0.8946360153256705,0.0,0.0,0.0,0.125,0.0,0.3,0.5454545454545454,0.006593406593406593,0.0,0.15961021505376344
0.440359477124183,3.0,0.1283851554663992,0.04677623261694058,0.9674329501915708,0.0,0.02830188679245283,0.0,0.125,0.0,0.4,0.45454545454545453,0.03956043956043956,0.044444444444444446,0.046370967741935484
0.02696078431372549,6.5,0.23269809428284854,0.24146649810366624,0.9367816091954023,0.0,0.0,0.0,0.5,0.0,0.5,0.6363636363636364,0.041758241758241756,0.022222222222222223,0.07409274193548387
0.6270424836601307,2.89,0.22567703109327983,0.05815423514538559,0.8812260536398467,0.0,0.0,0.13793103448275862,0.25,0.0,0.4,0.8181818181818182,0.006593406593406593,0.022222222222222223,0.018145161290322582
0.744281045751634,2.99,0.11835506519558676,0.051833122629582805,0.814176245210728,0.0,0.03773584905660377,0.14942528735632185,0.1875,0.0,0.3,1.0,0.006593406593406593,0.13333333333333333,0.06804435483870967
0.026143790849673203,3.85,0.12637913741223672,0.08849557522123894,0.9195402298850575,0.0,0.018867924528301886,0.12643678160919541,0.1875,0.0,0.4,0.5454545454545454,0.002197802197802198,0.022222222222222223,0.07493279569892473
0.866421568627451,4.25,0.0008625877632898697,0.09102402022756005,0.8908045977011494,0.0,0.03773584905660377,0.16091954022988506,0.3125,0.0,0.2,1.0,0.04395604395604396,0.15555555555555556,0.07778897849462366
0.4534313725490196,2.675,0.13941825476429287,0.08343868520859671,0.9176245210727969,0.0,0.09433962264150944,0.1724137931034483,0.25,0.0,0.3,0.7272727272727273,0.002197802197802198,0.044444444444444446,0.135752688172043
0.45751633986928103,3.15,0.1995987963891675,0.07206068268015171,0.921455938697318,0.0,0.02830188679245283,0.0,0.1875,0.0,0.4,0.5454545454545454,0.024175824175824177,0.0,0.06384408602150538
0.4133986928104575,5.45,0.2577733199598796,0.08091024020227561,0.9961685823754789,0.0,0.02830188679245283,0.0,0.1875,0.0,0.4,0.45454545454545453,0.002197802197802198,0.022222222222222223,0.04065860215053763
0.9718137254901961,9.45,0.22768304914744233,0.14917825537294563,0.9540229885057471,0.0,0.11320754716981132,0.1839080459770115,0.1875,0.0,0.4,0.5454545454545454,0.002197802197802198,0.022222222222222223,0.3279569892473118
0.5514705882352942,3.25,0.2678034102306921,0.08723135271807839,0.9118773946360154,0.0,0.0,0.0,0.1875,0.0,0.3,0.5454545454545454,0.002197802197802198,0.044444444444444446,0.023353494623655914
0.5988562091503268,4.625,0.41424272818455365,0.10872313527180784,0.9003831417624522,0.0,0.02830188679245283,0.0,0.25,0.0,0.4,0.6363636363636364,0.046153846153846156,0.13333333333333333,0.1272513440860215
0.22875816993464052,4.25,3.711133400200594e-05,0.12515802781289506,0.8601532567049809,0.0,0.0,0.0,0.3125,0.0,0.5,0.6363636363636364,0.02857142857142857,0.0,0.049059139784946235
0.49264705882352944,3.95,0.0002758274824473419,0.10366624525916561,0.8160919540229885,0.0,0.03773584905660377,0.0,0.375,0.0,0.2,0.6363636363636364,0.04835164835164835,0.08888888888888889,0.0198252688172043
0.8341503267973857,2.49,0.17753259779338015,0.08217446270543616,0.921455938697318,0.0,0.018867924528301886,0.12643678160919541,0.1875,0.0,0.4,0.6363636363636364,0.006593406593406593,0.022222222222222223,0.05661962365591398
0.9350490196078431,5.99,0.2337011033099298,0.08596713021491782,0.9482758620689655,0.0,0.12264150943396226,0.05747126436781609,0.125,0.16666666666666666,0.2,0.5454545454545454,0.006593406593406593,0.17777777777777778,0.04351478494623656
0.22998366013071894,4.25,0.5977933801404213,0.0493046776232617,0.8659003831417624,0.0,0.03773584905660377,0.0,0.25,0.0,0.5,0.8181818181818182,0.05054945054945055,0.2,0.046538978494623656
0.1380718954248366,3.99,0.21865596790371114,0.02402022756005057,0.7950191570881227,0.0,0.0,0.0,0.0625,0.0,0.2,0.0,0.05274725274725275,0.0,0.06871639784946236
0.5220588235294118,9.79,0.0007562688064192578,0.2920353982300885,0.9348659003831418,0.0,0.10377358490566038,0.19540229885057472,0.3125,0.16666666666666666,0.2,0.45454545454545453,0.054945054945054944,0.0,0.14280913978494625
0.11397058823529412,3.25,0.17853560682046138,0.09355246523388117,0.896551724137931,0.0,0.018867924528301886,0.034482758620689655,0.25,0.0,0.5,0.6363636363636364,0.05714285714285714,0.022222222222222223,0.14264112903225806
0.744281045751634,12.5,0.831494483450351,0.3324905183312263,0.7471264367816092,0.0,0.1320754716981132,0.0,0.25,0.16666666666666666,0.5,0.8181818181818182,0.026373626373626374,0.022222222222222223,0.014448924731182795
0.5183823529411765,3.75,0.17051153460381144,0.039190897597977246,0.8045977011494253,0.0,0.14150943396226415,0.20689655172413793,0.0625,0.0,0.2,1.0,0.026373626373626374,0.13333333333333333,0.02788978494623656
0.020833333333333332,2.75,0.1514543630892678,0.029077117572692796,0.9310344827586207,0.0,0.018867924528301886,0.0,0.125,0.0,0.3,0.6363636363636364,0.006593406593406593,0.022222222222222223,0.11407930107526881
0.46282679738562094,8.45,0.5707121364092277,0.1276864728192162,0.89272030651341,0.0,0.1509433962264151,0.0,0.3125,0.0,0.5,0.5454545454545454,0.013186813186813187,0.0,0.04099462365591398
0.020833333333333332,3.5,0.1444332998996991,0.08217446270543616,0.896551724137931,0.0,0.018867924528301886,0.0,0.25,0.0,0.4,0.6363636363636364,0.002197802197802198,0.022222222222222223,0.11407930107526881
0.3227124183006536,7.5,0.3640922768304915,0.09481668773704172,0.9367816091954023,0.0,0.12264150943396226,0.13793103448275862,0.0625,0.16666666666666666,0.0,0.45454545454545453,0.002197802197802198,0.022222222222222223,0.08434139784946236
0.5894607843137255,7.39,0.00012738214643931797,0.1390644753476612,0.8850574712643678,0.0,0.03773584905660377,0.0,0.1875,0.16666666666666666,0.5,0.6363636363636364,0.0,0.08888888888888889,0.11693548387096774
0.6670751633986928,5.5,0.34503510531594783,0.10619469026548672,0.8314176245210728,0.0,0.0,0.14942528735632185,0.25,0.0,0.3,0.6363636363636364,0.06153846153846154,0.022222222222222223,0.21051747311827956
0.9468954248366013,3.69,0.3650952858575727,0.1125158027812895,0.9080459770114943,0.0,0.09433962264150944,0.0,0.1875,0.0,0.4,0.6363636363636364,0.02857142857142857,0.0,0.036290322580645164
0.9775326797385621,3.55,0.12738214643931794,0.05056890012642225,0.9770114942528736,0.0,0.018867924528301886,0.0,0.1875,0.0,0.4,0.45454545454545453,0.06373626373626373,0.022222222222222223,0.016297043010752688
0.04534313725490196,3.99,0.3350050150451354,0.11378002528445007,0.8314176245210728,0.0,0.0,0.022988505747126436,0.1875,0.0,0.4,0.5454545454545454,0.06593406593406594,0.022222222222222223,0.060315860215053765
0.002042483660130719,8.5,0.0004513540621865596,0.13780025284450062,0.8888888888888888,0.0,0.03773584905660377,0.0,0.1875,0.16666666666666666,0.3,0.8181818181818182,0.06813186813186813,0.08888888888888889,0.10752688172043011
0.6985294117647058,4.275,0.15546639919759278,0.10619469026548672,0.9042145593869731,0.0,0.018867924528301886,0.0,0.25,0.0,0.4,0.6363636363636364,0.002197802197802198,0.022222222222222223,0.8640793010752689
0.8443627450980392,2.395,0.17251755265797392,0.051833122629582805,0.8295019157088123,0.0,0.018867924528301886,0.0,0.1875,0.0,0.4,0.9090909090909091,0.002197802197802198,0.2222222222222222,0.025201612903225805
0.3541666666666667,6.49,0.21063189568706117,0.11504424778761062,0.9904214559386973,0.0,0.02830188679245283,0.0,0.1875,0.0,0.4,0.45454545454545453,0.07032967032967033,0.0,0.023353494623655914
0.6629901960784313,4.15,0.7933801404212638,0.13400758533501897,0.7950191570881227,0.0,0.1509433962264151,0.0,0.1875,0.16666666666666666,0.2,0.9090909090909091,0.05054945054945055,0.0,0.041834677419354836
0.22834967320261437,2.85,0.16349047141424272,0.10745891276864729,0.9195402298850575,0.0,0.018867924528301886,0.0,0.1875,0.0,0.4,0.45454545454545453,0.002197802197802198,0.022222222222222223,0.10971102150537634
0.11397058823529412,3.9,0.26980942828485455,0.09987357774968394,0.9233716475095786,0.0,0.018867924528301886,0.12643678160919541,0.25,0.0,0.2,0.5454545454545454,0.002197802197802198,0.044444444444444446,0.14163306451612903
0.2806372549019608,6.5,0.2868605817452357,0.13780025284450062,0.9923371647509579,0.0,0.0,0.0,0.3125,0.0,0.6,0.45454545454545453,0.002197802197802198,0.022222222222222223,0.10198252688172044
0.983251633986928,7.49,0.0007953861584754262,0.18584070796460178,0.9655172413793104,0.0,0.16037735849056603,0.0,0.25,0.16666666666666666,0.3,0.45454545454545453,0.07252747252747253,0.08888888888888889,0.01478494623655914
0.03022875816993464,4.19,0.10030090270812438,0.09987357774968394,0.9521072796934866,0.0,0.16981132075471697,0.13793103448275862,0.1875,0.0,0.4,0.45454545454545453,0.05714285714285714,0.24444444444444444,0.11169354838709677
0.8643790849673203,5.99,0.1283851554663992,0.10998735777496839,0.8448275862068966,0.0,0.1792452830188679,0.0,0.25,0.0,0.4,0.9090909090909091,0.02857142857142857,0.022222222222222223,0.09761424731182795
0.22630718954248366,4.85,0.9167502507522568,0.2402022756005057,0.9003831417624522,0.0,0.03773584905660377,0.21839080459770116,0.125,0.0,0.2,0.5454545454545454,0.07472527472527472,0.26666666666666666,0.010248655913978494
0.1830065359477124,5.3,0.5115346038114343,0.19848293299620734,0.9176245210727969,0.0,0.10377358490566038,0.0,0.3125,0.0,0.2,0.6363636363636364,0.01978021978021978,0.0,0.06434811827956989
0.03022875816993464,5.39,0.13239719157472418,0.09102402022756005,0.9923371647509579,0.0,0.018867924528301886,0.0,0.1875,0.0,0.4,0.45454545454545453,0.002197802197802198,0.022222222222222223,0.07762096774193548
0.758578431372549,4.299,0.16449348044132397,0.09987357774968394,0.9406130268199234,0.0,0.10377358490566038,0.0,0.125,0.0,0.3,0.45454545454545453,0.002197802197802198,0.022222222222222223,0.0913978494623656
0.09803921568627451,2.85,0.13941825476429287,0.07206068268015171,0.921455938697318,0.0,0.018867924528301886,0.0,0.1875,0.0,0.4,0.5454545454545454,0.0,0.022222222222222223,0.033434139784946235
0.6838235294117647,6.0,0.5305917753259779,0.17193426042983564,0.9042145593869731,0.0,0.03773584905660377,0.0,0.25,0.0,0.4,0.6363636363636364,0.07692307692307693,0.022222222222222223,0.07762096774193548
0.32883986928104575,8.0,0.0002337011033099299,0.2553729456384324,0.9080459770114943,0.0,0.03773584905660377,0.0,0.625,0.16666666666666666,0.4,0.45454545454545453,0.0,0.022222222222222223,0.3079637096774194
0.9395424836601307,4.19,0.28786359077231694,0.07079646017699115,0.9386973180076629,0.0,0.03773584905660377,0.0,0.1875,0.0,0.4,0.6363636363636364,0.026373626373626374,0.0,0.16330645161290322
0.22058823529411764,4.25,0.2046138415245737,0.1390644753476612,0.8908045977011494,0.0,0.018867924528301886,0.0,0.3125,0.0,0.3,0.8181818181818182,0.002197802197802198,0.022222222222222223,0.1587701612903226
0.03022875816993464,6.49,0.18054162487462388,0.16434892541087232,0.9674329501915708,0.0,0.018867924528301886,0.12643678160919541,0.25,0.0,0.6,0.45454545454545453,0.002197802197802198,0.022222222222222223,0.1190524193548387
0.20751633986928106,3.95,0.1444332998996991,0.07838179519595449,0.9885057471264368,0.0,0.018867924528301886,0.0,0.1875,0.0,0.4,0.45454545454545453,0.01978021978021978,0.022222222222222223,0.06754032258064516
0.8492647058823529,11.75,0.4974924774322969,0.20859671302149177,0.9482758620689655,0.0,0.04716981132075472,0.19540229885057472,0.25,0.16666666666666666,0.4,0.5454545454545454,0.07912087912087912,0.08888888888888889,0.09425403225806452
0.08619281045751634,3.75,0.1534603811434303,0.0632111251580278,0.9176245210727969,0.0,0.018867924528301886,0.0,0.1875,0.0,0.4,0.6363636363636364,0.006593406593406593,0.022222222222222223,0.05611559139784946
0.4824346405228758,2.95,0.14744232698094284,0.0695322376738306,0.9118773946360154,0.0,0.07547169811320754,0.13793103448275862,0.125,0.0,0.2,0.6363636363636364,0.0,0.022222222222222223,0.18531586021505375
0.829248366013072,3.65,0.35707121364092276,0.09987357774968394,0.8984674329501916,0.0,0.0,0.0,0.25,0.0,0.4,0.6363636363636364,0.002197802197802198,0.022222222222222223,0.04485887096774194
0.9072712418300654,6.5,0.0006760280842527582,0.168141592920354,0.9291187739463601,0.0,0.14150943396226415,0.22988505747126436,0.1875,0.0,0.1,0.5454545454545454,0.01978021978021978,0.15555555555555556,0.024193548387096774
0.9015522875816994,3.75,0.13239719157472418,0.09987357774968394,0.9042145593869731,0.0,0.018867924528301886,0.04597701149425287,0.25,0.0,0.4,0.5454545454545454,0.06373626373626373,0.022222222222222223,0.042506720430107524
0.30923202614379086,3.75,0.21965897693079237,0.08596713021491782,0.9195402298850575,0.0,0.02830188679245283,0.0,0.1875,0.0,0.4,0.5454545454545454,0.006593406593406593,0.28888888888888886,0.026713709677419355
0.5531045751633987,2.5,0.2948846539618857,0.056890012642225034,0.9329501915708812,0.0,0.0,0.0,0.1875,0.0,0.4,0.6363636363636364,0.002197802197802198,0.022222222222222223,0.14432123655913978
0.9689542483660131,9.75,0.9919759277833501,0.3084702907711757,0.9961685823754789,0.0,0.16037735849056603,0.034482758620689655,0.4375,0.3333333333333333,0.3,0.18181818181818182,0.08131868131868132,0.08888888888888889,0.005040322580645161
0.9946895424836601,8.5,0.7392176529588766,0.19848293299620734,0.9367816091954023,0.0,0.03773584905660377,0.12643678160919541,0.25,0.16666666666666666,0.4,0.5454545454545454,0.08351648351648351,0.08888888888888889,0.127755376344086
0.6184640522875817,5.99,0.5777331995987964,0.07964601769911504,0.9406130268199234,0.0,0.18867924528301888,0.2413793103448276,0.125,0.16666666666666666,0.1,0.45454545454545453,0.01978021978021978,0.08888888888888889,0.050067204301075266
0.45751633986928103,3.75,0.16649949849548645,0.11757269279393173,0.9578544061302682,0.0,0.018867924528301886,0.05747126436781609,0.1875,0.0,0.4,0.45454545454545453,0.06373626373626373,0.022222222222222223,0.025369623655913977
0.08619281045751634,3.5,0.1464393179538616,0.08849557522123894,0.9329501915708812,0.0,0.018867924528301886,0.0,0.125,0.0,0.4,0.5454545454545454,0.013186813186813187,0.022222222222222223,0.11155913978494623
0.2928921568627451,4.5,0.3901705115346038,0.12515802781289506,0.9042145593869731,0.0,0.0,0.0,0.25,0.0,0.4,0.6363636363636364,0.002197802197802198,0.0,0.11945564516129033
0.3852124183006536,5.75,0.11835506519558676,0.10619469026548672,0.8237547892720306,0.0,0.018867924528301886,0.0,0.1875,0.16666666666666666,0.4,1.0,0.013186813186813187,0.044444444444444446,0.07174059139784947
0.6180555555555556,5.5,0.2948846539618857,0.07206068268015171,0.9386973180076629,0.0,0.03773584905660377,0.0,0.125,0.0,0.3,0.7272727272727273,0.006593406593406593,0.022222222222222223,0.06703629032258064
0.19812091503267973,5.5,0.324974924774323,0.1592920353982301,0.9865900383141762,0.0,0.0,0.0,0.25,0.0,0.4,0.45454545454545453,0.02197802197802198,0.022222222222222223,0.15339381720430106
0.16258169934640523,6.85,0.0003711133400200603,0.12895069532237674,0.9118773946360154,0.0,0.14150943396226415,0.25287356321839083,0.125,0.0,0.2,0.6363636363636364,0.017582417582417582,0.08888888888888889,0.017137096774193547
0.4338235294117647,4.5,0.1534603811434303,0.1554993678887484,0.9137931034482759,0.0,0.018867924528301886,0.0,0.25,0.0,0.5,0.6363636363636364,0.002197802197802198,0.022222222222222223,0.2362231182795699
0.5441176470588235,2.875,0.23771313941825475,0.06826801517067003,0.9061302681992337,0.0,0.02830188679245283,0.0,0.1875,0.0,0.4,0.6363636363636364,0.0,0.022222222222222223,0.04401881720430108
0.741421568627451,2.5,0.29989969909729186,0.061946902654867256,0.8869731800766284,0.0,0.0,0.0,0.25,0.0,0.5,0.9090909090909091,0.002197802197802198,0.022222222222222223,0.06720430107526881
0.4987745098039216,3.25,0.26178535606820463,0.0606826801517067,0.8831417624521073,0.0,0.02830188679245283,0.26436781609195403,0.125,0.0,0.3,0.9090909090909091,0.08571428571428572,0.022222222222222223,0.11206317204301075
0.19812091503267973,3.5,0.23069207622868607,0.04804045512010114,0.9501915708812261,0.0,0.0,0.0,0.125,0.0,0.4,0.5454545454545454,0.002197802197802198,0.022222222222222223,0.135752688172043
0.011029411764705883,4.35,0.14944834503510532,0.09481668773704172,0.8946360153256705,0.0,0.018867924528301886,0.0,0.125,0.0,0.4,0.6363636363636364,0.006593406593406593,0.022222222222222223,0.25856854838709675
0.11397058823529412,4.25,0.17953861584754263,0.0922882427307206,0.8812260536398467,0.0,0.018867924528301886,0.0,0.1875,0.0,0.3,0.6363636363636364,0.002197802197802198,0.022222222222222223,0.12886424731182797
0.5780228758169934,7.25,0.1424272818455366,0.0986093552465234,0.8352490421455939,0.0,0.1792452830188679,0.0,0.3125,0.0,0.5,0.6363636363636364,0.002197802197802198,0.3111111111111111,0.20682123655913978
0.4485294117647059,5.45,0.43029087261785354,0.09608091024020228,0.9540229885057471,0.0,0.03773584905660377,0.0,0.0625,0.0,0.2,0.5454545454545454,0.08791208791208792,0.08888888888888889,0.023689516129032258
0.2920751633986928,7.75,0.00017652958876629882,0.18710493046776233,0.9578544061302682,0.0,0.03773584905660377,0.27586206896551724,0.3125,0.0,0.2,0.5454545454545454,0.09010989010989011,0.0,0.06838037634408602
0.9836601307189542,3.9,0.13440320962888666,0.09355246523388117,0.9233716475095786,0.0,0.018867924528301886,0.0,0.25,0.0,0.4,0.5454545454545454,0.09230769230769231,0.022222222222222223,0.0667002688172043
0.9673202614379085,4.75,0.22868605817452356,0.10366624525916561,0.9482758620689655,0.0,0.02830188679245283,0.28735632183908044,0.1875,0.0,0.2,0.5454545454545454,0.0945054945054945,0.022222222222222223,0.07762096774193548
0.4652777777777778,3.99,0.17452357071213642,0.09481668773704172,0.9061302681992337,0.0,0.018867924528301886,0.0,0.25,0.0,0.4,0.45454545454545453,0.002197802197802198,0.022222222222222223,0.06737231182795698
0.2818627450980392,3.95,0.17552657973921765,0.07838179519595449,0.9233716475095786,0.0,0.02830188679245283,0.0,0.1875,0.0,0.4,0.7272727272727273,0.006593406593406593,0.0,0.05174731182795699
0.04044117647058824,3.75,0.18655967903711135,0.0632111251580278,0.8275862068965517,0.0,0.0,0.022988505747126436,0.125,0.0,0.5,0.8181818181818182,0.0967032967032967,0.022222222222222223,0.12147177419354839
0.3125,2.795,0.10230692076228685,0.07585335018963338,0.8275862068965517,0.0,0.07547169811320754,0.09195402298850575,0.3125,0.0,0.3,0.7272727272727273,0.008791208791208791,0.3333333333333333,0.10584677419354839
0.9828431372549019,3.95,0.14543630892678033,0.06700379266750948,0.9521072796934866,0.0,0.02830188679245283,0.0,0.125,0.0,0.3,0.5454545454545454,0.024175824175824177,0.022222222222222223,0.09375
